city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
chic,34.5,30.25,2/27/1997,,18.53846154,9.097222222,31.04227053
chic,37.5,36,2/28/1997,,33,12.02777778,27.68115942
chic,45.5,44,3/1/1997,,32,12.72222222,25.69444444
chic,35,27.375,3/2/1997,,18.5,28.45833333,17.23611111
chic,33.5,29.375,3/3/1997,,19,25.02777778,23
chic,38,28.875,3/4/1997,,30,12.13888889,26.83712121
chic,33,28.625,3/5/1997,,29.69230769,14.125,26.27294686
chic,26.5,13.375,3/6/1997,,29,21.93599034,24.897343
chic,35.5,35.25,3/7/1997,,29.5,14.18055556,33.51388889
chic,39,28.25,3/8/1997,,20.5,25.95833333,21.18055556
chic,37,32.625,3/9/1997,,27,9.569444444,26.81944444
chic,44,33.25,3/10/1997,,27,16.59722222,28.05555556
chic,37,23.375,3/11/1997,,18.76923077,25.66666667,27.51388889
chic,33.5,25,3/12/1997,,18.5,28.23852657,30.87878788
chic,37.5,30.5,3/13/1997,,27.5,24.04166667,22.93055556
chic,26.5,15.5,3/14/1997,,22,21.43055556,21.08333333
chic,19,8.375,3/15/1997,,16,28.66666667,19.16666667
chic,24.5,23.75,3/16/1997,,19,24.23611111,21.30555556
chic,45,33.625,3/17/1997,,31.30769231,18.63888889,29.125
chic,33.5,27,3/18/1997,,19.5,36.09444444,19.25925926
chic,35.5,28.875,3/19/1997,,28.5,27.41666667,32.62896825
chic,46,31.875,3/20/1997,,37.5,25.9452381,37.62103175
chic,53.5,42.5,3/21/1997,,53,19.19492754,31.57850242
chic,37.5,28.625,3/22/1997,,21.5,26.95,29.5
chic,32.5,20.375,3/23/1997,,14.23076923,25.425,19.02777778
chic,33,32.375,3/24/1997,,28,20.26060606,26.375
chic,40.5,30,3/25/1997,,25.5,15.20434783,27.30555556
chic,44,36.75,3/26/1997,,23.5,20.79552513,25.86783989
chic,60.5,40.125,3/27/1997,,44,26.60748792,26.97222222
chic,55.5,53.875,3/28/1997,,39,13.31099034,32.59722222
chic,43.5,41,3/29/1997,,21.07692308,15.23333333,16.81944444
chic,37.5,33.75,3/30/1997,,11,22.78333333,18
chic,38.5,22,3/31/1997,,18,26.62463768,29.06944444
chic,44.5,28.125,4/1/1997,,51.5,15.09193144,47.71843434
chic,53,29.875,4/2/1997,,50.5,13.82101449,42.65821256
chic,59.5,49.875,4/3/1997,,45,12.82234849,38.01010101
chic,62.5,48.25,4/4/1997,,51.07692308,31.11974638,34.29166667
chic,60.5,54.375,4/5/1997,,20,28.65471015,17.05555556
chic,45,21.75,4/6/1997,,35,29.33333333,8.833333333
chic,34,18.375,4/7/1997,,29.5,27.375,14.15277778
chic,28.5,9.25,4/8/1997,,23,22.43786232,22.77777778
chic,30,18.875,4/9/1997,,18.5,22.5875,28.30857488
chic,30.5,22,4/10/1997,,24.23076923,21.63369565,34.89262187
chic,33.5,32,4/11/1997,,25,25.62242114,26.94444444
chic,33.5,30.375,4/12/1997,,20,24.31481482,23.11111111
chic,38.5,24.625,4/13/1997,,17.5,30.55092593,26.33333333
chic,41.5,28.125,4/14/1997,,44.5,19.05054348,43.61111111
chic,49,36.25,4/15/1997,,57,29.01105073,33.97222222
chic,43,25.625,4/16/1997,,23.30769231,22.28731884,23.78030303
chic,40.5,25.75,4/17/1997,,16,18.48278986,24.11775362
chic,40,34.75,4/18/1997,,42.5,13.19148551,52.55298913
chic,45.5,30.875,4/19/1997,,26,23.60416667,34.17708333
chic,49,42.25,4/20/1997,,37.5,23.3875,37.04166667
chic,45,31,4/21/1997,,19,34.45416667,27.05208333
chic,43,33.625,4/22/1997,,13.07692308,30.03097826,18.6875
chic,48.5,34,4/23/1997,,10,26.87898551,22.70344203
chic,47.5,36.5,4/24/1997,,12,22.41811594,28.10416667
chic,48,27.75,4/25/1997,,21.5,23.71014493,31.5
chic,49.5,24.25,4/26/1997,,38.5,23.0875,40.14583333
chic,47.5,40.25,4/27/1997,,28,28.27083333,28.0625
chic,50.5,40.75,4/28/1997,,61,19.59655797,53.01041667
chic,60,45.25,4/29/1997,,72,35.84166667,33.55208333
chic,55,50,4/30/1997,,47,26.17137681,28.17167208
chic,48.5,36.875,5/1/1997,,22,21.24601449,24.54302536
chic,48.5,45.5,5/2/1997,,33,10.29492754,33.61050725
chic,49,40.375,5/3/1997,,18,22.43333333,25.09375
chic,51.5,33.25,5/4/1997,,19.61538462,29.06666667,29.84375
chic,62,38.875,5/5/1997,,68,30.7701087,22.2286726
chic,55.5,35,5/6/1997,,29.5,24.55887681,31.76041667
chic,52.5,49.25,5/7/1997,,38,20.64836957,34.77935606
chic,61,42.75,5/8/1997,,33.5,29.7259058,20.44791667
chic,50.5,36,5/9/1997,,19,21.12761858,18.92897727
chic,52.5,32.625,5/10/1997,,26.76923077,21.80416667,25.13541667
chic,59.5,43.875,5/11/1997,,31.5,27.6875,18.16666667
chic,52.5,32.5,5/12/1997,,35.5,26.24583333,16.76041667
chic,45.5,38.75,5/13/1997,,25,18.19967062,21.47826087
chic,49.5,40.625,5/14/1997,,31,13.12916667,32.875
chic,45,35.5,5/15/1997,,15.5,13.20833333,19.94166667
chic,51,41.375,5/16/1997,,36.61538462,22.80357143,24.02404653
chic,50.5,38.25,5/17/1997,,21,29.75416667,17.77789855
chic,59.5,63.875,5/18/1997,,34.5,23.67916667,25.94166667
chic,54,42.375,5/19/1997,,26.5,19.76231884,24.62717391
chic,51.5,38.125,5/20/1997,,24.5,17.58278986,28.4969697
chic,48,34.375,5/21/1997,,12,19.05143974,21.16212121
chic,50.5,34.625,5/22/1997,,28.15384615,19.3647892,28.72608696
chic,58,40.75,5/23/1997,,47,26.33532609,33.94650856
chic,68.5,56.125,5/24/1997,,54,41.1,29.34166667
chic,50,44.5,5/25/1997,,25,37.27916667,13.15833333
chic,50,35.875,5/26/1997,,9.5,33.12916667,10.94166667
chic,56,39.375,5/27/1997,,26,30.0548913,18.23224638
chic,58.5,56.875,5/28/1997,,30.30769231,21.82391304,22.05141634
chic,58,50.75,5/29/1997,,22.5,18.19275362,22.85362319
chic,61,51.75,5/30/1997,,32,29.31065547,26.69673913
chic,59,53.375,5/31/1997,,24,37.30833333,24.625
chic,60.5,51.25,6/1/1997,,19.5,44.5875,12.64166667
chic,58,54.5,6/2/1997,,21,29.69003623,18.6826087
chic,61.5,52.625,6/3/1997,,24.53846154,30.50960145,19.36992754
chic,59,47.5,6/4/1997,,29,30.21956522,33.07210145
chic,62,56,6/5/1997,,44.5,30.98338509,36.375
chic,63.5,58.75,6/6/1997,,36,23.26394928,27.60833333
chic,58.5,55.375,6/7/1997,,20.5,22.18333333,21.66666667
chic,61,48.625,6/8/1997,,21.5,41.02916667,18.38333333
chic,62.5,51.75,6/9/1997,,33,41.04089262,29.19772727
chic,66.5,53.875,6/10/1997,,47.5,40.62083333,38.65075758
chic,67.5,63.125,6/11/1997,,54,20.15107049,50.98913044
chic,70,63.625,6/12/1997,,51,20.7578722,41.91363636
chic,71,52,6/13/1997,,41.5,28.34130435,34.55434783
chic,56.5,41.875,6/14/1997,,11.5,21.3625,16.21666667
chic,63,59.75,6/15/1997,,32,35.64166667,21.26666667
chic,67,53.375,6/16/1997,,25,32.81793478,22.175
chic,60.5,50.375,6/17/1997,,19,23.1875,17.20909091
chic,67,61.125,6/18/1997,,45.5,30.55181159,30.96268116
chic,70,65.875,6/19/1997,,60.5,32.43568841,39.90013175
chic,81.5,72.875,6/20/1997,,65,40.47431159,24.50108696
chic,75.5,64.75,6/21/1997,,27.25,29.69444444,23.15833333
chic,77,66.875,6/22/1997,,29,37.69166667,32.15833333
chic,82.5,69.625,6/23/1997,,58.5,30.54057971,29.9
chic,84,60,6/24/1997,,113.5,33.23423913,26.11666667
chic,78,62.75,6/25/1997,,47,29.65727835,26.88712121
chic,73.5,55.25,6/26/1997,,29.5,29.51123188,31.08628364
chic,72.5,59,6/27/1997,,44.83333333,32.05724638,42.15615942
chic,74,62,6/28/1997,,48.5,46.3,36.625
chic,75,65.25,6/29/1997,,66.5,56.54166667,35.29166667
chic,76,69.25,6/30/1997,,35,20.7777668,32.14166667
chic,77.5,68.625,7/1/1997,,49,38.14583333,33.34782609
chic,79.5,55.75,7/2/1997,,70,31.35380435,16.69275362
chic,68.5,54.25,7/3/1997,,23.16666667,18.17916667,12.18333333
chic,61.5,51.875,7/4/1997,,26,10.9375,14.99166667
chic,65.5,50.75,7/5/1997,,25.5,21.75833333,16.66666667
chic,70,57.75,7/6/1997,,23.5,31.99583333,17.21666667
chic,65.5,52.5,7/7/1997,,19,27.35892622,13.625
chic,71,58,7/8/1997,,42,31.31684783,21.86086957
chic,62,50.75,7/9/1997,,12.75,28.3326087,15.49772727
chic,64.5,51,7/10/1997,,25.5,25.07595908,22.30652174
chic,68.5,59.125,7/11/1997,,45,34.23333333,31.12065217
chic,74.5,63.5,7/12/1997,,57.5,48.25416667,32.925
chic,82.5,71.75,7/13/1997,,53,39.4625,19.625
chic,83,62.375,7/14/1997,,43,28.91213768,22.94166667
chic,79,64.25,7/15/1997,,27.33333333,25.17063571,24.19015152
chic,82.5,59.875,7/16/1997,,42,33.5333498,25.48143116
chic,84,68.625,7/17/1997,,60,44.50556418,30.2989899
chic,79,69.125,7/18/1997,,56.5,20.83351449,38.12717391
chic,74.5,60.625,7/19/1997,,21,30.97083333,14.63333333
chic,76.5,71.625,7/20/1997,,32,36.8125,18.00833333
chic,72,65.125,7/21/1997,,25.66666667,31.63061594,19.775
chic,69,64.375,7/22/1997,,23.5,27.65347497,17.05833333
chic,69,59.75,7/23/1997,,26.5,31.11992754,19.91014493
chic,72.5,64.75,7/24/1997,,40,38.3942029,25.14710145
chic,76,75.75,7/25/1997,,68,37.73514493,24.34666667
chic,85.5,73.375,7/26/1997,,57,43.74083333,18.475
chic,81.5,73.75,7/27/1997,,35.45454546,27.625,28.625
chic,74.5,57.375,7/28/1997,,19,21.74469697,14.97954546
chic,66.5,50.875,7/29/1997,,8.5,20.73568841,9.717424242
chic,68.5,52.375,7/30/1997,,16.5,21.33333333,16.49505929
chic,69,56.25,7/31/1997,,34,24.79583333,26.7
chic,74.5,58.875,8/1/1997,,67.5,42.49583333,34.95
chic,81.5,59.375,8/2/1997,,47.66666667,43.73148148,29.01666667
chic,78,66.5,8/3/1997,,40,37.0462963,30.51666667
chic,71,57.75,8/4/1997,,14.5,21.89774557,11.59996706
chic,62.5,45.875,8/5/1997,,10.5,20.28205128,13.35378788
chic,64.5,54,8/6/1997,,36.5,16.14166667,33.37865613
chic,67,55.5,8/7/1997,,54,26.89528986,36.85652174
chic,69.5,52.875,8/8/1997,,44.41666667,34.74880952,36.1
chic,70.5,66,8/9/1997,,45,26.63333333,23.19166667
chic,75.5,65.5,8/10/1997,,39,25.14166667,14.125
chic,67.5,62.125,8/11/1997,,14.5,16.0326087,13.36666667
chic,69.5,67.875,8/12/1997,,28.5,5.925,21.925
chic,68.5,58.75,8/13/1997,,17,17.76503623,15.47644928
chic,65.5,63.125,8/14/1997,,27.75,20.40525362,22.43405797
chic,77,70,8/15/1997,,36.5,21.66376812,22.74166667
chic,80,69.875,8/16/1997,,32,32.76916667,16.9
chic,68.5,64,8/17/1997,,11,23.04583333,14.33333333
chic,63.5,54.375,8/18/1997,,7.5,17.59528986,11.59166667
chic,64,60,8/19/1997,,27.5,16.45018116,23.1088274
chic,67,59.375,8/20/1997,,28.08333333,15.12137681,23.89746377
chic,63.5,52.875,8/21/1997,,14.5,17.59818841,19.41190476
chic,64,54.875,8/22/1997,,22.5,12.24492754,23.09492754
chic,65.5,57.75,8/23/1997,,28,17.7375,25.85
chic,70.5,62.75,8/24/1997,,22,28.88333333,12.05
chic,65.5,59.5,8/25/1997,,29.5,27.57735507,16.08876812
chic,69,68.75,8/26/1997,,43.66666667,18.83203228,31.50471015
chic,77,67.5,8/27/1997,,48,16.68231884,31.8219697
chic,68.5,58.125,8/28/1997,,15,18.50742754,10.88257576
chic,67,58.875,8/29/1997,,25.5,18.54166667,16.56475155
chic,65,68.125,8/30/1997,,37.5,18.30416667,19.97916667
chic,72,62.125,8/31/1997,,21,28.2625,11.90625
chic,70.5,65.875,9/1/1997,,30.33333333,27.0375,22.13541667
chic,68,51.75,9/2/1997,,29.5,12.19601449,18.66666667
chic,58.5,47.125,9/3/1997,,7.5,17.07699275,9.65
chic,59,44.875,9/4/1997,,26.5,15.15018116,22.17900433
chic,60.5,51,9/5/1997,,46.5,16.7928195,32.14621212
chic,74.5,64.75,9/6/1997,,40,32.20416667,23.45833333
chic,66,60.125,9/7/1997,,19,23.19221015,12.73333333
chic,67.5,62.875,9/8/1997,,23,18.77518116,15.64746377
chic,68.5,60.375,9/9/1997,,28,20.25253623,17.76666667
chic,64.5,55.375,9/10/1997,,16.5,14.61141304,17.50181159
chic,61.5,53.75,9/11/1997,,21.5,8.687878788,20.99166667
chic,61.5,52.75,9/12/1997,,34.5,12.27735507,29.52862319
chic,63.5,58.625,9/13/1997,,39.58333333,19.71666667,33.64166667
chic,69,62.375,9/14/1997,,47.5,33.30416667,30.20833333
chic,69.5,65.375,9/15/1997,,73,34.18115942,29.41666667
chic,74.5,68.875,9/16/1997,,77,39.7175,23.39047619
chic,70,50.875,9/17/1997,,31,15.47047101,26.27285903
chic,69,50.375,9/18/1997,,96,21.56394928,29.83409091
chic,73,67.875,9/19/1997,,34,23.17663044,29.01884058
chic,58.5,48.5,9/20/1997,,7.5,16.09583333,11.3
chic,57,46.125,9/21/1997,,13,10.32916667,22.60833333
chic,57.5,51.875,9/22/1997,,31,5.844746377,33.05833333
chic,59,46.375,9/23/1997,,15.5,11.22554348,20.69166667
chic,56.5,47.375,9/24/1997,,27.5,9.701992754,29.19166667
chic,66,55.125,9/25/1997,,27.5,16.32104743,26.4326087
chic,60,51.125,9/26/1997,,16.5,15.47753623,16.5
chic,62.5,54.125,9/27/1997,,27,18.7375,26.21666667
chic,64,48,9/28/1997,,23.5,15.35,25.70833333
chic,65,44.125,9/29/1997,,82.5,17.86858974,16.16050725
chic,59.5,47,9/30/1997,,20,10.01757246,18.61612554
chic,52,42.5,10/1/1997,,17.5,15.66702899,18.30273386
chic,61,51.875,10/2/1997,,56.5,15.11449275,30.01041667
chic,73,60.75,10/3/1997,,68,30.45833333,32.41485507
chic,68,55.75,10/4/1997,,42.5,18.28240741,29.60416667
chic,70,54.875,10/5/1997,,45,28.85185185,24.20833333
chic,70.5,56.375,10/6/1997,,66.5,21.24537037,41.47916667
chic,73.5,58.875,10/7/1997,,54.41666667,19.75241546,41.02704451
chic,72.5,60.375,10/8/1997,,65,32.2568438,27.65625
chic,64,44.75,10/9/1997,,35,15.86070854,22.05661232
chic,59,47.25,10/10/1997,,36.5,9.194444444,28.83333333
chic,61.5,44.25,10/11/1997,,25.5,18.49537037,28.04166667
chic,70,56.125,10/12/1997,,34.5,31.92270531,17.04257246
chic,59.5,39.375,10/13/1997,,20.08333333,13.22685185,14.94791667
chic,42.5,30.25,10/14/1997,,16.5,8.578502416,19.76041667
chic,42.5,36.75,10/15/1997,,39.5,4.358293076,35.5625
chic,47.5,38.5,10/16/1997,,35,8.611513688,31.44256423
chic,45.5,39.25,10/17/1997,,37.5,7.297302738,36.11205808
chic,44.5,36.375,10/18/1997,,40,7.458333333,33.95833333
chic,50,45.25,10/19/1997,,35,14.58796296,24.72222222
chic,45.5,32.625,10/20/1997,,17,7.040458937,23.94391026
chic,42.5,20.625,10/21/1997,,24,10.37661031,20.94067029
chic,36,23.5,10/22/1997,,27,12.43020788,24.98200758
chic,44.5,31.25,10/23/1997,,43.5,3.90942029,28.75625
chic,46,44.375,10/24/1997,,31.5,1.541666667,28.1875
chic,47,37.875,10/25/1997,,21.23076923,16.25925926,14.88541667
chic,40,36,10/26/1997,,7.5,22.93981482,8.927083333
chic,32.5,25.57142857,10/27/1997,,14,12.39492754,25.4375
chic,39,36.125,10/28/1997,,30.5,6.016908213,27.76136364
chic,44,36,10/29/1997,,44.5,3.707326892,36.45425725
chic,51,50.25,10/30/1997,,44.5,12.56884058,30.24456522
chic,59.5,52.5,10/31/1997,,36.38461539,11.82165862,24.15217391
chic,50,36.125,11/1/1997,,18.5,8.291666667,14.67708333
chic,38.5,30.125,11/2/1997,,8,9.239583333,11.70833333
chic,36.5,34.125,11/3/1997,,17,2.34375,18.35416667
chic,39,35.25,11/4/1997,,20,1.385416667,18.28849638
chic,40,40.5,11/5/1997,,28.5,3.376811594,23.23641304
chic,45,39.875,11/6/1997,,21.15384615,6.884259259,19.78125
chic,43,35.25,11/7/1997,,12.5,15.22916667,20.375
chic,44,34.125,11/8/1997,,17,11.27083333,25.44791667
chic,42.5,34.875,11/9/1997,,26,5.270833333,23.71875
chic,36.5,22.125,11/10/1997,,16.5,4.916666667,26.32336957
chic,28.5,18.25,11/11/1997,,24.5,3.9375,28.0625
chic,26.5,16.75,11/12/1997,,28.15384615,5.52173913,27.91621377
chic,31.5,22.25,11/13/1997,,31,7.041666667,29.37137681
chic,36,31.25,11/14/1997,,14,13.08333333,26.625
chic,29,24.375,11/15/1997,,15,5.208333333,26.89583333
chic,22,14,11/16/1997,,12.5,12.39583333,23.02083333
chic,25.5,24,11/17/1997,,37,4.479166667,30.11458333
chic,32,25.125,11/18/1997,,36.30769231,4.083333333,28.94293478
chic,27.5,22.625,11/19/1997,,42,2.565217391,32.45322793
chic,33.5,37.5,11/20/1997,,50,0.956521739,35.52083333
chic,35.5,29.625,11/21/1997,,19,16.9375,21.51041667
chic,34.5,25.625,11/22/1997,,30,8.25,23.58333333
chic,26,20.75,11/23/1997,,18.5,10.14583333,19.08333333
chic,26.5,17.125,11/24/1997,,31.84615385,4.854166667,34.58740942
chic,47,41.25,11/25/1997,,44,7.453804348,27.92242495
chic,43,23.625,11/26/1997,,33,6.5625,26.73484849
chic,37.5,39,11/27/1997,,23,3.8125,23.91666667
chic,49,45.25,11/28/1997,,28,2.645833333,20
chic,45.5,47.125,11/29/1997,,41,3.1875,16.71875
chic,42,31.875,11/30/1997,,16.23076923,13,11.89583333
chic,37,31.125,12/1/1997,,6,19.375,16.76231061
chic,36.5,30,12/2/1997,,25,7.023550725,24.91394928
chic,36.5,32.75,12/3/1997,,29.5,1.4375,23.41856061
chic,32,21.375,12/4/1997,,15.5,4.8125,20.72871377
chic,26,17.375,12/5/1997,,22,4.208333333,17.71875
chic,28.5,25.75,12/6/1997,,19.53846154,6.791666667,18.33333333
chic,30,27,12/7/1997,,17.5,6.9375,17.73958333
chic,28.5,26.875,12/8/1997,,25.5,4.333333333,21.17572464
chic,33,30.625,12/9/1997,,41.5,1.645833333,24.44602273
chic,34.5,31,12/10/1997,,10,11.1875,24.10824275
chic,33.5,25,12/11/1997,,13.5,15.22826087,28.59193841
chic,27.5,21.25,12/12/1997,,25.07692308,7.798913044,25.27083333
chic,26.5,22.25,12/13/1997,,28.5,4.833333333,24.95833333
chic,31,25.875,12/14/1997,,35.5,3.145833333,33.71875
chic,37.5,30.875,12/15/1997,,40.5,2.541666667,30.41950758
chic,39,30,12/16/1997,,42,2.5625,32.15625
chic,37,26.5,12/17/1997,,40.5,5.291666667,43.36775362
chic,38.5,32.75,12/18/1997,,44.41666667,1.695652174,31.25
chic,40.5,33.125,12/19/1997,,53,1.6875,37.50662879
chic,33,23.875,12/20/1997,,15.5,6.395833333,23.53125
chic,32.5,25,12/21/1997,,16.5,15.52083333,19.47916667
chic,34.5,33,12/22/1997,,19.5,5.625,22.97916667
chic,34,27.625,12/23/1997,,36.5,1.967391304,24.77083333
chic,34,31.5,12/24/1997,,31.84615385,5.645833333,21.76041667
chic,30.5,24.5,12/25/1997,,18,5.5,19.05208333
chic,28.5,23.75,12/26/1997,,26.5,3.541666667,19.42119565
chic,23,13.75,12/27/1997,,19.5,3.6875,31.01041667
chic,25.5,28.75,12/28/1997,,23.5,3.583333333,22.69791667
chic,29.5,23.625,12/29/1997,,22.5,2.087862319,26.14583333
chic,21.5,17.25,12/30/1997,,23.07692308,4.199275362,30.78804348
chic,18,5.25,12/31/1997,,24.5,8.604166667,29.31838768
chic,28,22.5,1/1/1998,,23,12.81944444,17.88333333
chic,44,35.9,1/2/1998,,28,8.430555556,21.425
chic,47,46.9,1/3/1998,,23.5,10.31944444,16.025
chic,45,40,1/4/1998,,12,7.111111111,13.88333333
chic,48,46.7,1/5/1998,11.5,20.61538462,2.800010979,20.91607378
chic,43,41.1,1/6/1998,,30,5.388888889,19.95530303
chic,38,34.2,1/7/1998,,6,14.13888889,11.42282609
chic,34,30.8,1/8/1998,,4.5,15.96437198,14.63333333
chic,25,25.3,1/9/1998,,20,10.27777778,20.28442029
chic,12,2.8,1/10/1998,,23.5,11.125,16.45833333
chic,18,7.1,1/11/1998,10.2,30.75,5.708333333,28.475
chic,23,20.6,1/12/1998,,27,2.194444444,24.90833333
chic,7,-6,1/13/1998,,41.5,6.210748792,33.91742424
chic,17,15.4,1/14/1998,,46.5,9.069444444,28.95151515
chic,28,23.1,1/15/1998,,30,3.486111111,30.74545455
chic,28,23.6,1/16/1998,,19.5,8.419082126,23.68550725
chic,23,21.9,1/17/1998,38.1,32.46153846,3.180555556,25.3
chic,16,13.5,1/18/1998,,41.5,3.638888889,31.21666667
chic,24,19.1,1/19/1998,,44.5,1.680555556,35.15
chic,26,21.3,1/20/1998,,51.5,3.530797101,35.375
chic,31,26.8,1/21/1998,,42,5.125,24.725
chic,32,29.9,1/22/1998,,39,1.79468599,26.48550725
chic,28,25.8,1/23/1998,33.95,38.69230769,1.75,29.3762987
chic,28,24.2,1/24/1998,,44.5,2.222222222,35.16666667
chic,28,22.9,1/25/1998,,24,8.555555556,23.81666667
chic,31,28.6,1/26/1998,,38,1.666666667,31.525
chic,33,30.4,1/27/1998,,34,1.473429952,36.4173913
chic,36,32.5,1/28/1998,,34,1.223429952,33.19311594
chic,37,30.6,1/29/1998,21.4,30.16666667,3.097222222,30.31666667
chic,31,25.6,1/30/1998,,21,4.652777778,31.12247475
chic,35,29.1,1/31/1998,,31.5,4.5,27.42727273
chic,39,31,2/1/1998,,23.5,6.236111111,23.86666667
chic,33,26.6,2/2/1998,,19.5,8.763888889,23.975
chic,34,28.9,2/3/1998,,21.5,12.65277778,25.23758235
chic,32,25.6,2/4/1998,13.9,12.76923077,24.73852657,14.08442029
chic,32,27.4,2/5/1998,,8,27.64251208,14.63962451
chic,36,29.4,2/6/1998,,14.5,22.7397343,23.5
chic,34,28.7,2/7/1998,,25,18.11111111,20.69166667
chic,33,28.3,2/8/1998,,24.5,23.47222222,20.88333333
chic,35,28.8,2/9/1998,,69,4.541666667,45.39469697
chic,39,33.9,2/10/1998,29.5,62.84615385,4.977657005,36.24163373
chic,41,38.6,2/11/1998,,34,4.291666667,29.30108696
chic,35,28.3,2/12/1998,,16,12.18055556,24.28333333
chic,36,31.4,2/13/1998,,30,5.780555556,26.09166667
chic,38,31,2/14/1998,,29,3.958333333,26.63333333
chic,43,32,2/15/1998,,26,7.583333333,25.83333333
chic,42,35.3,2/16/1998,22.55,33.69230769,11.43055556,22.21666667
chic,41,38.8,2/17/1998,,16,11.29166667,19.68181818
chic,39,35.3,2/18/1998,,8,14.43686869,22.92086957
chic,40,35,2/19/1998,,20.5,5.521464647,27.84440053
chic,39,33.5,2/20/1998,,19.5,8.376893939,27.8702381
chic,38,30.1,2/21/1998,,25.5,12.58333333,28.9
chic,44,35,2/22/1998,27.75,39.07692308,11.83333333,23.3
chic,41,29.7,2/23/1998,,29,18.95833333,32.00256917
chic,45,36.7,2/24/1998,,36.5,7.895531401,30.44924242
chic,42,34.6,2/25/1998,,34.5,17.82789855,25.3326087
chic,54,36.7,2/26/1998,,31,14.40277778,27.86725955
chic,42,37.7,2/27/1998,,24.5,14.82306763,26.025
chic,41,33.2,2/28/1998,16.5,21.23076923,12.68055556,28.10833333
chic,35,28.5,3/1/1998,,11,11,20.11666667
chic,33,31.5,3/2/1998,,20,4.166666667,29.02355073
chic,34,30.4,3/3/1998,,9,17.61111111,24.78181818
chic,34,24.1,3/4/1998,,12,21.40881643,23.24254386
chic,36,24.1,3/5/1998,,10.5,19.61050725,21.80072464
chic,34,27.9,3/6/1998,19.6,31.92307692,9.09469697,29.22467062
chic,36,28.1,3/7/1998,,24.5,22.56944444,20.49166667
chic,38,34.2,3/8/1998,,15,21.76388889,12.98333333
chic,26,20.7,3/9/1998,,23,30.02923977,12.34722222
chic,18,4.9,3/10/1998,,17,20.43055556,24.92708333
chic,18,2.3,3/11/1998,,20,16.13888889,29.89492754
chic,18,6.7,3/12/1998,18.9,36.90909091,15.02445652,32.53891304
chic,29,20.7,3/13/1998,,38,17.2821558,29.35144928
chic,28,14,3/14/1998,,18,28.26388889,22.38333333
chic,27,20.9,3/15/1998,,15.5,29.18055556,24.0192029
chic,30,22.6,3/16/1998,,26,30.20350242,20.55833333
chic,36,31.7,3/17/1998,,37.5,16.30555556,26.32886905
chic,45,41.9,3/18/1998,26.4,35.16666667,4.890700483,31.31054779
chic,37,34.2,3/19/1998,,9,21.25,22.075
chic,35,27.1,3/20/1998,,8,39.05,13.22753623
chic,37,24.7,3/21/1998,,6.5,37.9,14.74166667
chic,36,22.6,3/22/1998,,12.5,26.85,27.05833333
chic,38,21.6,3/23/1998,,33.5,18.18333333,38.5
chic,40,23.3,3/24/1998,15.95,31.46153846,17.60013175,36.11376812
chic,51,38.6,3/25/1998,,30.5,21.83297101,28.981917
chic,68,53.9,3/26/1998,,68.5,35.46485507,17.05151515
chic,67,52.3,3/27/1998,,68.5,34.34444444,18.14046992
chic,57,50.9,3/28/1998,,15.5,31.22916667,15.27083333
chic,62,54.3,3/29/1998,,33,22.86458333,16.73958333
chic,73,59.4,3/30/1998,15.6,30.08333333,27.25,14.66575574
chic,59,51.7,3/31/1998,,21.5,24.67572464,20.31610201
chic,44,36.6,4/1/1998,,12.5,20.96376812,19.37934783
chic,44,37.1,4/2/1998,9.1,14.5,14.87375734,21.36742424
chic,41,35,4/3/1998,7,10.5,20.60457839,16.88442029
chic,41,28.1,4/4/1998,2.1,6.5,29.43939394,13.2
chic,41,23.7,4/5/1998,6.4,16,21.35606061,23.01666667
chic,48,32.6,4/6/1998,14.9,33.5,20.91666667,29.23333333
chic,52,39.4,4/7/1998,27.6,43,20.3433161,25.18188406
chic,48,46.3,4/8/1998,22.7,20.5,9.661231884,26.20398551
chic,43,32.8,4/9/1998,14.3,13.5,26.04412055,16.78349802
chic,46,27,4/10/1998,11.9,15.5,25.79583333,24.99166667
chic,50,34.9,4/11/1998,16.95,31,22.43333333,32.575
chic,64,38.5,4/12/1998,,34,44.88333333,13.575
chic,62,46.7,4/13/1998,,40,33.825,20.46666667
chic,58,48.1,4/14/1998,,24.5,23.51893939,23.73166667
chic,53,46.6,4/15/1998,23.6,36,15.57069709,26.23336627
chic,42,40,4/16/1998,8.5,13,11.79084322,20.01224199
chic,45,30.2,4/17/1998,11.55,20.15384615,18.49571805,30.18810387
